["2008/02/19",10.4, 1.1 , 5 ],
["2008/02/20",12.3, 0.7 , 7 ],
["2008/02/21",14.6, 0.7 , 7.1 ],
["2008/02/22",18.6, 3 , 9.5 ],
["2008/02/23",16, 0 , 8.5 ],
["2008/02/24",11, -0.4, 4.9 ],
["2008/02/25",10.7, 2.4 , 5.8 ],
["2008/02/26",12.3, 4.3 , 7.9 ],
["2008/02/27",12.4, 0.7 , 7.2 ],
["2008/02/28",, , ],
["2008/02/29",, , ],
["2008/03/01",16, 5.7 , 10.1],
["2008/03/02",13.4, 3 , 7.9 ],
["2008/03/03",16.3, 3.1 , 8.3 ],
["2008/03/04",12.3, 3.6 , 7.2 ],
["2008/03/05",10.2, 3.7 , 6.5 ],
["2008/03/06",12.1, 3.5 , 6.9 ],
["2008/03/07",13.3, 1.2 , 7.9 ],
["2008/03/08",14.1, 2.2 , 8 ],
["2008/03/09",16.9, 3.4 , 10.1],
["2008/03/10",17.1, 6.8 , 11.1],
["2008/03/11",16.2, 8.1 , 12],
["2008/03/12",14.9, 7.2 , 11],
["2008/03/13",15.5, 8 , 11.2],
["2008/03/14",15.7, 9.7 , 12.6],
["2008/03/15",17.1, 10.4, 13.4],
["2008/03/16",19.5, 8.8 , 13.6],
["2008/03/17",17.6, 8.9 , 13.6],
["2008/03/18",17.2, 9.4 , 13.6],
["2008/03/19",14.5, 10.4, 12.3],
["2008/03/20",12.6, 9.6 , 11.6],
["2008/03/21",20, 9.3 , 14.4],
["2008/03/22",17.6, 6.7 , 12.6],
["2008/03/23",18.7, 9.5 , 14.4],
["2008/03/24",17.1, 10.7, 13.6],
["2008/03/25",19.3, 8.6 , 13.1],
["2008/03/26",20.3, 8.8 , 13.2],
["2008/03/27",16.5, 6 , 11.7],
["2008/03/28",21.3, 7.9 , 13.6],
["2008/03/29",17.5, 5.5 , 11.5],
["2008/03/30",13, 6.9 , 9.6 ],
["2008/03/31",12.8, 4.8 , 8.8 ],
["2008/04/01",19.3, 2.9 , 11.1],
["2008/04/02",17.8, 5.7 , 12.1],
["2008/04/03",22.3, 6.8 , 13.5],
["2008/04/04",18.3, 8.4 , 12.9],
["2008/04/05",18.8, 6.9 , 13.1],
["2008/04/06",19.6, 9 , 13.8],
["2008/04/07",18.2, 9.5 , 13.5],
["2008/04/08",20.1, 10, 13.9],
["2008/04/09",19.9, 8.7 , 14.6],
["2008/04/10",13.4, 10.7, 12],
["2008/04/11",19.8, 12.1, 15.2],
["2008/04/12",19, 12.9, 16.2],
["2008/04/13",19, 12.2, 15.2],
["2008/04/14",17.4, 12.1, 13.8],
["2008/04/15",20.7, 10.2, 15.7],
["2008/04/16",21, 13.8, 17],
["2008/04/17",19.1, 12.7, 15.1],
["2008/04/18",21.5, 12.7, 15.6],
["2008/04/19",21.6, 12.5, 15.8],
["2008/04/20",22.7, 11.2, 17.1],
["2008/04/21",23.4, 10.6, 17.9],
["2008/04/22",21.9, 12.8, 18],
["2008/04/23",24, 16.8, 19.8],
["2008/04/24",18.6, 15.3, 16.3],
["2008/04/25",20.8, 14.4, 17.4],
["2008/04/26",17.7, 11.9, 14.5],
["2008/04/27",24, 12, 17.3],
["2008/04/28",23.4, 10.8, 17.2],
["2008/04/29",22.8, 12.1, 17.1],
["2008/04/30",23.4, 13.4, 18.5],
["2008/05/01",24.1, 14.4, 19.3],
["2008/05/02",22.5, 16.5, 18.9],
["2008/05/03",27.5, 17.4, 21.9],
["2008/05/04",26.7, 16.8, 21.2],
["2008/05/05",20.5, 16.6, 18.9],
["2008/05/06",25.7, 13.8, 19.3],
["2008/05/07",23.5, 12.9, 19],
["2008/05/08",25.8, 15.5, 20.5],
["2008/05/09",24.2, 16.4, 19.9],
["2008/05/10",16.9, 11.5, 13.4],
["2008/05/11",16.6, 11.1, 13.7],
["2008/05/12",17.5, 12.7, 15],
["2008/05/13",23.5, 14.4, 17.3],
["2008/05/14",20.5, 12.5, 15.7],
["2008/05/15",22.4, 11.3, 16.7],
["2008/05/16",23.4, 13.3, 18],
["2008/05/17",23.6, 14.3, 19.1],
["2008/05/18",25.5, 15.6, 19.6],
["2008/05/19",24.5, 15.7, 19.6],
["2008/05/20",29.4, 15.9, 20.2],
["2008/05/21",24.3, 14.2, 18.7],
["2008/05/22",25.6, 14, 19.9],
["2008/05/23",25.9, 17.6, 21.3],
["2008/05/24",24.2, 17.3, 19.7],
["2008/05/25",27.7, 18, 21.9],
["2008/05/26",27.6, 19, 22.3],
["2008/05/27",28, 16.1, 21.8],
["2008/05/28",25.7, 17.2, 21.1],
["2008/05/29",20.5, 16.7, 18.6],
["2008/05/30",22.8, 16, 20],
["2008/05/31",20.1, 15.2, 17.6],
["2008/06/01",24.6, 16.3, 19.5],
["2008/06/02",21.2, 15.6, 18],
["2008/06/03",20.9, 15.5, 18.2],
["2008/06/04",24.3, 17, 20.7],
["2008/06/05",21.8, 18.2, 19.6],
["2008/06/06",29.1, 17.9, 22.5],
["2008/06/07",26.1, 19.3, 22.3],
["2008/06/08",24.5, 19.2, 21],
["2008/06/09",23.8, 18.7, 20.9],
["2008/06/10",25.8, 16.2, 21.3],
["2008/06/11",25.5, 19.1, 21.8],
["2008/06/12",22.8, 17.7, 20.3],
["2008/06/13",27, 16.6, 21.2],
["2008/06/14",27.3, 18.4, 22.4],
["2008/06/15",24, 19.1, 21.5],
["2008/06/16",27.1, 18.5, 22.2],
["2008/06/17",26, 19.4, 22.5],
["2008/06/18",26.3, 20, 22],
["2008/06/19",27.2, 20.9, 23.2],
["2008/06/20",24.1, 20.5, 22.2],
["2008/06/21",24.9, 21.7, 22.6],
["2008/06/22",22.8, 21.3, 21.9],
["2008/06/23",22.3, 20.1, 20.9],
["2008/06/24",24, 19.3, 21.4],
["2008/06/25",26.9, 20, 23.1],
["2008/06/26",22.3, 19.7, 20.7],
["2008/06/27",23.5, 19.3, 21],
["2008/06/28",26.9, 19.7, 22.8],
["2008/06/29",22.8, 20, 21.2],
["2008/06/30",23.3, 20.5, 21.8],
["2008/07/01",25.5, 19.3, 21.8],
["2008/07/02",27, 19.5, 23.2],
["2008/07/03",25.3, 20.8, 22.7],
["2008/07/04",30, 22.5, 25.6],
["2008/07/05",27.8, 22.8, 25],
["2008/07/06",31.4, 23.7, 25.8],
["2008/07/07",28.4, 23.6, 25.2],
["2008/07/08",24.9, 22.7, 23.7],
["2008/07/09",26.6, 21.7, 23.6],
["2008/07/10",25.6, 21, 23.2],
["2008/07/11",28.3, 21.4, 24.8],
["2008/07/12",30.4, 22.3, 26.2],
["2008/07/13",32.1, 22.7, 26.6],
["2008/07/14",29.9, 23.6, 25.8],
["2008/07/15",31.4, 23.2, 27],
["2008/07/16",29.8, 24.5, 26.7],
["2008/07/17",30.1, 24.6, 26.8],
["2008/07/18",28.3, 25, 26.3],
["2008/07/19",32.8, 24.5, 28],
["2008/07/20",31.3, 25.1, 27.4],
["2008/07/21",29.8, 25.1, 26.8],
["2008/07/22",32.4, 25.2, 28],
["2008/07/23",32.2, 24.9, 28.2],
["2008/07/24",31.7, 26.1, 28.3],
["2008/07/25",32.1, 25.9, 28.7],
["2008/07/26",32.1, 25.4, 28.8],
["2008/07/27",32.6, 25.5, 28.1],
["2008/07/28",32.6, 24.5, 27.4],
["2008/07/29",32.3, 23.6, 27.8],
["2008/07/30",32.2, 23.9, 27.6],
["2008/07/31",30.5, 22.5, 26],
["2008/08/01",28.2, 23.3, 25.8],
["2008/08/02",29.6, 24.3, 26.9],
["2008/08/03",32.2, 25.4, 28.4],
["2008/08/04",31.2, 25.2, 28.3],
["2008/08/05",31.6, 25.2, 27.5],
["2008/08/06",33, 25.2, 28.2],
["2008/08/07",33.4, 24.7, 28.4],
["2008/08/08",32.4, 25.4, 28.6],
["2008/08/09",32.7, 22.8, 27],
["2008/08/10",31.7, 23.3, 26.5],
["2008/08/11",32, 24.3, 27.8],
["2008/08/12",32.7, 25.9, 28.5],
["2008/08/13",32.5, 25.5, 28.8],
["2008/08/14",34.8, 24.3, 28.9],
["2008/08/15",33.2, 25.6, 28.8],
["2008/08/16",32.9, 24.9, 29.2],
["2008/08/17",32.3, 24.7, 27.4],
["2008/08/18",30.6, 24.6, 26.4],
["2008/08/19",34.2, 24, 27.8],
["2008/08/20",34.5, 22.4, 27.3],
["2008/08/21",30.8, 21.8, 26.2],
["2008/08/22",26.9, 23.1, 24.4],
["2008/08/23",24.8, 21.6, 22.8],
["2008/08/24",24.7, 21.9, 23.1],
["2008/08/25",24, 22.2, 23.1],
["2008/08/26",29.7, 21.4, 25.3],
["2008/08/27",30.5, 22.5, 26.2],
["2008/08/28",27.9, 23.9, 25.3],
["2008/08/29",32.2, 24.1, 27.1],
["2008/08/30",27.5, 23.2, 25.1],
["2008/08/31",30.6, 22.9, 26.6],
["2008/09/01",31.2, 23.4, 27],
["2008/09/02",31.8, 24.1, 27.4],
["2008/09/03",31.8, 23.9, 27.1],
["2008/09/04",31.7, 24.1, 26.9],
["2008/09/05",32, 23.3, 27.2],
["2008/09/06",31.7, 24.6, 27.3],
["2008/09/07",31, 23.7, 26.1],
["2008/09/08",30.4, 22.4, 25.9],
["2008/09/09",29.7, 21.6, 25.3],
["2008/09/10",29.2, 20, 24.1],
["2008/09/11",30.4, 18.7, 24],
["2008/09/12",28.8, 19.7, 24.7],
["2008/09/13",29.8, 22.5, 24.9],
["2008/09/14",29.1, 22.6, 25],
["2008/09/15",27.1, 21.6, 24.2],
["2008/09/16",26.2, 19.1, 21.8],
["2008/09/17",29.2, 19.6, 24.3],
["2008/09/18",23.6, 21, 22.2],
["2008/09/19",26, 21.4, 23.5],
["2008/09/20",30, 21.2, 25],
["2008/09/21",25.3, 22.4, 23.5],
["2008/09/22",24.3, 20.7, 22.1],
["2008/09/23",26.5, 20.1, 23.1],
["2008/09/24",28, 21, 24.5],
["2008/09/25",31.2, 19.5, 25.2],
["2008/09/26",33.1, 23.3, 27.4],
["2008/09/27",25.8, 17.8, 21.4],
["2008/09/28",23.5, 17.2, 19.6],
["2008/09/29",18.9, 16.1, 16.9],
["2008/09/30",20.5, 16.2, 18.3],
["2008/10/01",23.5, 16.3, 19.5],
["2008/10/02",24.2, 14.6, 20.1],
["2008/10/03",23.5, 16.3, 20.1],
["2008/10/04",24.9, 17.5, 20.5],
["2008/10/05",25.6, 16.9, 21],
["2008/10/06",21.7, 17.7, 19.8],
["2008/10/07",25.9, 18.7, 22],
["2008/10/08",23.8, 17.2, 20.3],
["2008/10/09",26.5, 16.8, 21.3],
["2008/10/10",25.3, 17.4, 21.1],
["2008/10/11",24.3, 18.2, 20.5],
["2008/10/12",22.9, 17.1, 19.6],
["2008/10/13",24.5, 16.6, 20.3],
["2008/10/14",21, 16.5, 17.9],
["2008/10/15",24.6, 16.9, 20.3],
["2008/10/16",25.1, 16.4, 20.3],
["2008/10/17",24.6, 15.2, 19.5],
["2008/10/18",25.1, 16.1, 20.3],
["2008/10/19",26.2, 15.4, 21.4],
["2008/10/20",25.7, 17.5, 21.6],
["2008/10/21",24.7, 18, 20.7],
["2008/10/22",24.2, 16.7, 20.2],
["2008/10/23",24.7, 17.2, 19.7],
["2008/10/24",22.5, 18.4, 20.4],
["2008/10/25",24.2, 18.7, 20.8],
["2008/10/26",22, 17.7, 19.4],
["2008/10/27",24.2, 13.4, 17.7],
["2008/10/28",22, 12.2, 16],
["2008/10/29",22.2, 12.4, 16.5],
["2008/10/30",19.5, 12.4, 15.6],
["2008/10/31",19.2, 11.8, 15.9],
["2008/11/01",23.8, 11.8, 17.4],
["2008/11/02",20.4, 11.1, 15.6],
["2008/11/03",18.7, 13.7, 15.4],
["2008/11/04",20.8, 12.5, 16],
["2008/11/05",20.8, 11.8, 15.3],
["2008/11/06",22, 11.5, 16.4],
["2008/11/07",22.7, 15.2, 18.4],
["2008/11/08",19.1, 12.1, 14.5],
["2008/11/09",14.1, 10.3, 12.1],
["2008/11/10",16.3, 10.6, 13.1],
["2008/11/11",15.4, 10.8, 13.1],
["2008/11/12",16.5, 12.8, 14.8],
["2008/11/13",21.2, 12.1, 16.9],
["2008/11/14",20.3, 10.4, 14.4],
["2008/11/15",19.7, 11.6, 14.8],
["2008/11/16",17.1, 13.6, 15],
["2008/11/17",20.7, 11.7, 15.2],
["2008/11/18",21.8, 10.1, 14.6],
["2008/11/19",13.4, 6.2 , 9.5 ],
["2008/11/20",14.1, 3 , 6.9 ],
["2008/11/21",15.8, 1.7 , 9.3 ],
["2008/11/22",15.5, 4.5 , 10.7],
["2008/11/23",15.8, 7.3 , 11],
["2008/11/24",14.5, 7.1 , 10.5],
["2008/11/25",15.7, 8.3 , 11.5],
["2008/11/26",16.1, 6.6 , 11],
["2008/11/27",11.8, 7.8 , 9.8 ],
["2008/11/28",18.6, 7.6 , 12.7],
["2008/11/29",17.7, 6.7 , 12.7],
["2008/11/30",17.8, 7.9 , 12.7],
["2008/12/01",14.8, 8 , 10.6],
["2008/12/02",16.3, 7.7 , 11.4],
["2008/12/03",17.8, 7.1 , 11.7],
["2008/12/04",17.6, 8.2 , 12.2],
["2008/12/05",18.2, 8.2 , 12.4],
["2008/12/06",11.6, 0.8 , 7.2 ],
["2008/12/07",12.1, -0.6, 6.4 ],
["2008/12/08",14.1, 3.7 , 8.4 ],
["2008/12/09",13.7, 6 , 10.2],
["2008/12/10",17.5, 11.4, 13.9],
["2008/12/11",20, 9.5 , 13.5],
["2008/12/12",16.4, 8.2 , 11.7],
["2008/12/13",17.3, 8.8 , 12],
["2008/12/14",11.7, 4.5 , 8.8 ],
["2008/12/15",12.3, 3.6 , 7.5 ],
["2008/12/16",15.1, 5.7 , 9.5 ],
["2008/12/17",12.4, 8.4 , 10.1],
["2008/12/18",17.2, 6.2 , 10.4],
["2008/12/19",14.8, 6.7 , 10.2],
["2008/12/20",17.4, 6.9 , 10.4],
["2008/12/21",20.4, 7.2 , 13.9],
["2008/12/22",20.2, 8.8 , 15.6],
["2008/12/23",13.2, 5.4 , 8.7 ],
["2008/12/24",13, 3.7 , 7.8 ],
["2008/12/25",16.7, 5.5 , 10.4],
["2008/12/26",10.6, 1.4 , 6 ],
["2008/12/27",9.5 , -0.4, 4.2 ],
["2008/12/28",13.6, 1.7 , 6.7 ],
["2008/12/29",14.2, 1.4 , 7.8 ],
["2008/12/30",14.4, 4.4 , 9.3 ],
["2008/12/31",10.7, -0.1, 5.6 ],
["2009/01/01",10.9, 0.4 , 5.2 ],
["2009/01/02",11, -0.2, 5.8 ],
["2009/01/03",13, 3.1 , 7.1 ],
["2009/01/04",12.9, 4.8 , 8 ],
["2009/01/05",12.7, 5.5 , 8.2 ],
["2009/01/06",13.4, 4.2 , 8.2 ],
["2009/01/07",12.7, 4.7 , 8.7 ],
["2009/01/08",12.1, 6.5 , 8.6 ],
["2009/01/09",8.8 , 4.5 , 5.7 ],
["2009/01/10",12.7, 0.7 , 6.1 ],
["2009/01/11",9.8 , -0.5, 3.8 ],
["2009/01/12",11.2, -1, 4.4 ],
["2009/01/13",10.7, 0 , 4.9 ],
["2009/01/14",11.5, 0.7 , 5.3 ],
["2009/01/15",9.8 , -0.6, 4.3 ],
["2009/01/16",9.3 , -0.2, 4.3 ],
["2009/01/17",11.6, 0.3 , 6.1 ],
["2009/01/18",11.2, 3.3 , 6.9 ],
["2009/01/19",16.6, 4.7 , 10],
["2009/01/20",11.4, 4.8 , 7.8 ],
["2009/01/21",12.2, 5.1 , 8.2 ],
["2009/01/22",9.8 , 6.1 , 8.1 ],
["2009/01/23",14.3, 6.3 , 10.2],
["2009/01/24",12.4, 0.6 , 7.4 ],
["2009/01/25",11.4, -1.4, 4.2 ],
["2009/01/26",12.8, -1.8, 5.6 ],
["2009/01/27",11.4, 2.8 , 6.8 ],
["2009/01/28",12.5, 3.3 , 7.5 ],
["2009/01/29",15.4, 3.2 , 10.3],
["2009/01/30",14.4, 9.4 , 11.9],
["2009/01/31",15.6, 9.8 , 12.9],
["2009/02/01",15.5, 7.4 , 11],
["2009/02/02",10.8, 4.3 , 7.7 ],
["2009/02/03",12.1, 3.3 , 8.6 ],
["2009/02/04",11.9, 6.1 , 9.5 ],
["2009/02/05",14.2, 4.8 , 8.6 ],
["2009/02/06",15.5, 3.6 , 9.2 ],
["2009/02/07",13.2, 3.8 , 7.6 ],
["2009/02/08",15.6, 2.9 , 8.7 ],
["2009/02/09",11.7, 5.8 , 8.3 ],
["2009/02/10",13.7, 4.5 , 8.2 ],
["2009/02/11",15.2, 4.7 , 9 ],
["2009/02/12",15.2, 2.8 , 9.1 ],
["2009/02/13",18.8, 4.7 , 12.5],
["2009/02/14",26.8, 12, 19],
["2009/02/15",16.9, 8.8 , 13.4],
["2009/02/16",17.9, 6.1 , 12.8],
["2009/02/17",10.4, 2.1 , 5.7 ],
["2009/02/18",9.6 , 1.5 , 5.4 ],
["2009/02/19",10.7, 1.5 , 6.8 ],
["2009/02/20",14.3, 5.8 , 8.8 ],
["2009/02/21",12, 2.9 , 7.2 ],
["2009/02/22",15.8, 2.1 , 9 ],
["2009/02/23",12.8, 8.7 , 10.1],
["2009/02/24",8.9 , 7.2 , 8.1 ],
["2009/02/25",14.7, 8.5 , 11.5],
["2009/02/26",13.3, 9 , 11.1],
["2009/02/27",9.1 , 7 , 7.9 ],
["2009/02/28",13.3, 7.1 , 9.3 ],
["2009/03/01",11, 6.6 , 8.6 ],
["2009/03/02",14.2, 2.9 , 8.8 ],
["2009/03/03",6.9 , 3.1 , 4.8 ],
["2009/03/04",12.1, 4.1 , 7.9 ],
["2009/03/05",14.4, 4.2 , 9.4 ],
["2009/03/06",14.1, 7.8 , 10.3],
["2009/03/07",16.1, 6.7 , 11.5],
["2009/03/08",15.6, 8.8 , 11.4],
["2009/03/09",13.6, 6.8 , 10.5],
["2009/03/10",17, 7.2 , 12],
["2009/03/11",12.1, 4.3 , 8 ],
["2009/03/12",14.3, 1 , 8 ],
["2009/03/13",12.9, 3.6 , 8.1 ],
["2009/03/14",15.7, 3.1 , 12.2],
["2009/03/15",13.1, 2 , 7.9 ],
["2009/03/16",19.3, 3.6 , 10.8],
["2009/03/17",22.4, 5.4 , 14.1],
["2009/03/18",20.2, 8.7 , 13.5],
["2009/03/19",21.5, 9.4 , 15.9],
["2009/03/20",19.8, 10, 16],
["2009/03/21",17.7, 8.9 , 13],
["2009/03/22",16.4, 11.4, 14.3],
["2009/03/23",19, 11.5, 14.7],
["2009/03/24",15.8, 7.9 , 11.3],
["2009/03/25",12.5, 5.3 , 8.5 ],
["2009/03/26",15.2, 3.9 , 8.8 ],
["2009/03/27",16.4, 3.7 , 10.4],
["2009/03/28",12.1, 4.7 , 8.3 ],
["2009/03/29",14, 3.3 , 9 ],
["2009/03/30",14.8, 6.4 , 10.1],
["2009/03/31",15.2, 6.1 , 10.8],
["2009/04/01",16.3, 7.9 , 11.5],
["2009/04/02",18.2, 6.5 , 12.3],
["2009/04/03",17.2, 6.6 , 11.4],
["2009/04/04",19.4, 7.6 , 11.9],
["2009/04/05",16.1, 8.9 , 12.5],
["2009/04/06",20.1, 8.3 , 13.1],
["2009/04/07",19.8, 7.5 , 13.4],
["2009/04/08",19.5, 8.3 , 13.8],
["2009/04/09",24.3, 8 , 15.8],
["2009/04/10",21.6, 9.2 , 14.9],
["2009/04/11",24.7, 10.1, 16.6],
["2009/04/12",22.8, 12.3, 16.9],
["2009/04/13",20.4, 11.2, 15.9],
["2009/04/14",17.5, 14.1, 15.3],
["2009/04/15",23.5, 14.1, 17.8],
["2009/04/16",25.9, 12.8, 18.5],
["2009/04/17",22.1, 14.4, 17.3],
["2009/04/18",18.5, 14, 15.9],
["2009/04/19",24.1, 12.8, 18],
["2009/04/20",21, 12.1, 16.9],
["2009/04/21",18.3, 14.3, 16.5],
["2009/04/22",25.1, 14, 19.1],
["2009/04/23",21.5, 11.9, 17.2],
["2009/04/24",19.9, 11.8, 16],
["2009/04/25",15.1, 12.9, 13.9],
["2009/04/26",19.8, 10.7, 15.9],
["2009/04/27",19, 7.7 , 13.4],
["2009/04/28",19.7, 9.4 , 13.4],
["2009/04/29",21.1, 8.3 , 14.3],
["2009/04/30",22.8, 10.6, 16.3],
["2009/05/01",23.2, 11.4, 17.1],
["2009/05/02",25.6, 12.6, 18.5],
["2009/05/03",25.2, 12.6, 18.9],
["2009/05/04",24.7, 13.9, 18.6],
["2009/05/05",19.3, 15, 16.8],
["2009/05/06",20.5, 14.8, 16.7],
["2009/05/07",19.9, 15.4, 17.2],
["2009/05/08",22.3, 15.2, 17.8],
["2009/05/09",27.1, 13.1, 19.6],
["2009/05/10",24.2, 15.4, 20.3],
["2009/05/11",25.4, 17, 21.1],
["2009/05/12",26.1, 17.6, 21.9],
["2009/05/13",27.1, 19.8, 23],
["2009/05/14",24.7, 16.6, 20.2],
["2009/05/15",21.7, 12.6, 17.5],
["2009/05/16",17, 14.6, 15.6],
["2009/05/17",21.3, 14.6, 18.2],
["2009/05/18",25, 16.3, 20.9],
["2009/05/19",22.2, 15.4, 18.7],
["2009/05/20",27, 15.4, 20.8],
["2009/05/21",24.5, 16.2, 20.3],
["2009/05/22",24, 18, 20.1],
["2009/05/23",24.4, 17.7, 21.3],
["2009/05/24",21.6, 16.4, 19.6],
["2009/05/25",24.3, 15.6, 19.9],
["2009/05/26",25.8, 15.1, 19.6],
["2009/05/27",25.6, 16.6, 20.9],
["2009/05/28",20.9, 16.5, 18.8],
["2009/05/29",25, 16.4, 21],
["2009/05/30",27.3, 17.9, 21.7],
["2009/05/31",23.3, 18.5, 20.6],
["2009/06/01",25.3, 16.4, 19.8],
["2009/06/02",25.6, 15.4, 19.9],
["2009/06/03",25, 17.3, 20],
["2009/06/04",23.2, 16.2, 19.2],
["2009/06/05",19, 17.2, 18.2],
["2009/06/06",25.7, 17.8, 21],
["2009/06/07",26.6, 17.6, 21.9],
["2009/06/08",26.7, 20, 22.4],
["2009/06/09",25.1, 19.8, 21.7],
["2009/06/10",23.9, 18.4, 21.2],
["2009/06/11",28.4, 17.4, 21.2],
["2009/06/12",26.6, 16.7, 21.1],
["2009/06/13",25.9, 17.1, 21.5],
["2009/06/14",25.5, 19.7, 22.3],
["2009/06/15",27.5, 19.7, 22.8],
["2009/06/16",27.2, 17.5, 21.7],
["2009/06/17",23.8, 16.2, 20.4],
["2009/06/18",24.8, 19.1, 20.7],
["2009/06/19",27.2, 17.9, 22.3],
["2009/06/20",28.9, 18.2, 23.4],
["2009/06/21",24.2, 20.7, 22.3],
["2009/06/22",25, 22.8, 23.6],
["2009/06/23",31, 23.1, 25.5],
["2009/06/24",25.9, 20.9, 23],
["2009/06/25",26.1, 22.1, 23.7],
["2009/06/26",28, 20.6, 23.9],
["2009/06/27",28.3, 21.2, 24],
["2009/06/28",25.9, 21, 22.9],
["2009/06/29",27.1, 20.1, 23.5],
["2009/06/30",24.7, 19.8, 22.4],
["2009/07/01",32.1, 23, 27.2],
["2009/07/02",26.2, 22.7, 23.8],
["2009/07/03",28.2, 22.2, 24],
["2009/07/04",27.7, 19.9, 23.1],
["2009/07/05",26.2, 20.9, 23.6],
["2009/07/06",23.7, 21.4, 22.7],
["2009/07/07",28, 22.9, 24.9],
["2009/07/08",29.4, 24, 26.4],
["2009/07/09",31.7, 24.9, 27.8],
["2009/07/10",33.9, 24.7, 28.8],
["2009/07/11",28.4, 23.1, 25.1],
["2009/07/12",28.5, 21.7, 24.8],
["2009/07/13",35.4, 24.1, 29.3],
["2009/07/14",30.6, 23.7, 26.5],
["2009/07/15",34.2, 23.8, 28.9],
["2009/07/16",32.2, 23.2, 26.9],
["2009/07/17",26.1, 22.4, 24.1],
["2009/07/18",27.8, 22.9, 24.9],
["2009/07/19",35.5, 23.6, 27.4],
["2009/07/20",29.7, 23.9, 26.1],
["2009/07/21",25.3, 22.3, 24],
["2009/07/22",26.8, 23.1, 24.5],
["2009/07/23",28.3, 23.1, 24.9],
["2009/07/24",28.6, 23.4, 24.7],
["2009/07/25",28.1, 23.5, 25],
["2009/07/26",31.6, 24.3, 26.7],
["2009/07/27",27, 23.4, 24.7],
["2009/07/28",26.7, 23.4, 25],
["2009/07/29",28.3, 24.1, 25.9],
["2009/07/30",29.6, 25, 26.4],
["2009/07/31",29.8, 24.2, 26.3],
["2009/08/01",30.6, 23.8, 25.4],
["2009/08/02",25.6, 23.3, 24],
["2009/08/03",30.9, 22.4, 26.3],
["2009/08/04",33, 23.6, 27.8],
["2009/08/05",30.8, 25.1, 27.4],
["2009/08/06",30.9, 24.9, 26.8],
["2009/08/07",29.6, 25, 27],
["2009/08/08",31.5, 24.9, 27.3],
["2009/08/09",32.8, 24.8, 28.5],
["2009/08/10",28.7, 25, 26.6],
["2009/08/11",33.5, 25.2, 27.6],
["2009/08/12",28.3, 23.9, 25.4],
["2009/08/13",29.8, 24.2, 27.2],
["2009/08/14",33.5, 25.3, 28.4],
["2009/08/15",32.1, 24, 27],
["2009/08/16",33.4, 23.1, 27.4],
["2009/08/17",32.8, 21.1, 26.9],
["2009/08/18",32, 23, 27.2],
["2009/08/19",31.5, 23.1, 26.6],
["2009/08/20",31.8, 22.7, 26.2],
["2009/08/21",31.9, 22.9, 27],
["2009/08/22",33.6, 24.6, 28.1],
["2009/08/23",30.6, 23.6, 26.2],
["2009/08/24",29.2, 23.2, 25.6],
["2009/08/25",29.5, 22.9, 25.5],
["2009/08/26",29, 21.6, 25.1],
["2009/08/27",29.8, 21, 25],
["2009/08/28",30.1, 20.9, 24.9],
["2009/08/29",29.7, 22.6, 25.8],
["2009/08/30",29.6, 23.2, 25.9],
["2009/08/31",29, 23.2, 25.3],
["2009/09/01",30.9, 22.4, 26.1],
["2009/09/02",28.5, 23.4, 25.1],
["2009/09/03",28.9, 22.4, 24.6],
["2009/09/04",28.8, 21.9, 24.5],
["2009/09/05",31.1, 20.2, 25.6],
["2009/09/06",30.6, 22.6, 26],
["2009/09/07",32.1, 20.6, 25.3],
["2009/09/08",32.5, 22.9, 27.1],
["2009/09/09",24.6, 20.8, 22.8],
["2009/09/10",27.8, 18.4, 22.7],
["2009/09/11",27.1, 18.3, 22.2],
["2009/09/12",24.2, 20, 21.2],
["2009/09/13",27.5, 18.4, 22.3],
["2009/09/14",27.7, 18.6, 23],
["2009/09/15",23.8, 18.9, 21.1],
["2009/09/16",27.4, 17.5, 22.3],
["2009/09/17",27.4, 19.4, 23.2],
["2009/09/18",25.2, 17.6, 22.3],
["2009/09/19",27.9, 19.6, 23.3],
["2009/09/20",27.6, 17.5, 23.2],
["2009/09/21",24.1, 20.3, 22],
["2009/09/22",25.4, 20, 22.5],
["2009/09/23",27.8, 19.9, 23.5],
["2009/09/24",29.1, 18.4, 23.4],
["2009/09/25",29.7, 18, 23.1],
["2009/09/26",27.9, 18.8, 23.2],
["2009/09/27",27.9, 20.8, 23.9],
["2009/09/28",26.9, 19.7, 23.1],
["2009/09/29",25.3, 19.7, 22.6],
["2009/09/30",23.4, 19.1, 21.4],
["2009/10/01",26.2, 18.8, 21.8],
["2009/10/02",22.9, 19.5, 21.2],
["2009/10/03",28, 21.2, 23.6],
["2009/10/04",27, 18.2, 22],
["2009/10/05",22, 16.6, 18.9],
["2009/10/06",20, 16.4, 18.3],
["2009/10/07",21.4, 18, 18.9],
["2009/10/08",27.5, 17.8, 22.2],
["2009/10/09",23.5, 17.7, 20.1],
["2009/10/10",21.9, 15.4, 17.9],
["2009/10/11",23.9, 13.6, 18.3],
["2009/10/12",22.8, 14.4, 18],
["2009/10/13",23.1, 14.5, 18.5],
["2009/10/14",23.5, 15.7, 19],
["2009/10/15",23.2, 14.1, 18.6],
["2009/10/16",22.5, 14, 18.2],
["2009/10/17",20.8, 14.9, 17],
["2009/10/18",26.2, 14.7, 18.5],
["2009/10/19",24.7, 13.1, 18],
